user_name,week_number,game_number,squiggle_game_key,home_team,away_team,winning_team,selected_team,is_correct,source_tab
Ryan,5,2,052,Collingwood,Sydney,Collingwood,Sydney,0,Round 5
Ryan,5,3,053,North Melbourne,Gold Coast,Gold Coast,Gold Coast,1,Round 5
Ryan,5,4,054,Carlton,West Coast,Carlton,West Coast,0,Round 5
Ryan,5,5,055,Western Bulldogs,Brisbane Lions,Brisbane Lions,Brisbane Lions,1,Round 5
Ryan,5,6,056,Melbourne,Essendon,Essendon,Essendon,1,Round 5
Ryan,5,7,057,Richmond,Fremantle,Fremantle,Fremantle,1,Round 5
Ryan,5,8,058,St Kilda,Greater Western Sydney,Greater Western Sydney,Greater Western Sydney,1,Round 5
Ryan,5,9,059,Port Adelaide,Hawthorn,Port Adelaide,Hawthorn,0,Round 5
Mark,5,1,051,Adelaide,Geelong,Geelong,Adelaide,0,Round 5
Mark,5,2,052,Collingwood,Sydney,Collingwood,Collingwood,1,Round 5
Mark,5,3,053,North Melbourne,Gold Coast,Gold Coast,Gold Coast,1,Round 5
Mark,5,4,054,Carlton,West Coast,Carlton,West Coast,0,Round 5
Mark,5,5,055,Western Bulldogs,Brisbane Lions,Brisbane Lions,Brisbane Lions,1,Round 5
Mark,5,6,056,Melbourne,Essendon,Essendon,Essendon,1,Round 5
Mark,5,7,057,Richmond,Fremantle,Fremantle,Fremantle,1,Round 5
Mark,5,8,058,St Kilda,Greater Western Sydney,Greater Western Sydney,Greater Western Sydney,1,Round 5
Mark,5,9,059,Port Adelaide,Hawthorn,Port Adelaide,Port Adelaide,1,Round 5
Henry,5,1,051,Adelaide,Geelong,Geelong,Adelaide,0,Round 5
Henry,5,2,052,Collingwood,Sydney,Collingwood,Collingwood,1,Round 5
Henry,5,3,053,North Melbourne,Gold Coast,Gold Coast,Gold Coast,1,Round 5
Henry,5,4,054,Carlton,West Coast,Carlton,Carlton,1,Round 5
Henry,5,5,055,Western Bulldogs,Brisbane Lions,Brisbane Lions,Brisbane Lions,1,Round 5
Henry,5,6,056,Melbourne,Essendon,Essendon,Essendon,1,Round 5
Henry,5,7,057,Richmond,Fremantle,Fremantle,Fremantle,1,Round 5
Henry,5,8,058,St Kilda,Greater Western Sydney,Greater Western Sydney,Greater Western Sydney,1,Round 5
Henry,5,9,059,Port Adelaide,Hawthorn,Port Adelaide,Hawthorn,0,Round 5
Paulie,5,1,051,Adelaide,Geelong,Geelong,Adelaide,0,Round 5
Paulie,5,2,052,Collingwood,Sydney,Collingwood,Collingwood,1,Round 5
Paulie,5,3,053,North Melbourne,Gold Coast,Gold Coast,Gold Coast,1,Round 5
Paulie,5,4,054,Carlton,West Coast,Carlton,Carlton,1,Round 5
Paulie,5,5,055,Western Bulldogs,Brisbane Lions,Brisbane Lions,Brisbane Lions,1,Round 5
Paulie,5,6,056,Melbourne,Essendon,Essendon,Essendon,1,Round 5
Paulie,5,7,057,Richmond,Fremantle,Fremantle,Fremantle,1,Round 5
Paulie,5,8,058,St Kilda,Greater Western Sydney,Greater Western Sydney,Greater Western Sydney,1,Round 5
Paulie,5,9,059,Port Adelaide,Hawthorn,Port Adelaide,Hawthorn,0,Round 5
Jenni,5,1,051,Adelaide,Geelong,Geelong,Geelong,1,Round 5
Jenni,5,2,052,Collingwood,Sydney,Collingwood,Collingwood,1,Round 5
Jenni,5,3,053,North Melbourne,Gold Coast,Gold Coast,North Melbourne,0,Round 5
Jenni,5,4,054,Carlton,West Coast,Carlton,Carlton,1,Round 5
Jenni,5,5,055,Western Bulldogs,Brisbane Lions,Brisbane Lions,Western Bulldogs,0,Round 5
Jenni,5,6,056,Melbourne,Essendon,Essendon,Essendon,1,Round 5
Jenni,5,7,057,Richmond,Fremantle,Fremantle,Richmond,0,Round 5
Jenni,5,8,058,St Kilda,Greater Western Sydney,Greater Western Sydney,St Kilda,0,Round 5
Jenni,5,9,059,Port Adelaide,Hawthorn,Port Adelaide,Port Adelaide,1,Round 5
Charlee,5,1,051,Adelaide,Geelong,Geelong,Geelong,1,Round 5
Charlee,5,2,052,Collingwood,Sydney,Collingwood,Sydney,0,Round 5
Charlee,5,3,053,North Melbourne,Gold Coast,Gold Coast,North Melbourne,0,Round 5
Charlee,5,4,054,Carlton,West Coast,Carlton,West Coast,0,Round 5
Charlee,5,5,055,Western Bulldogs,Brisbane Lions,Brisbane Lions,Western Bulldogs,0,Round 5
Charlee,5,6,056,Melbourne,Essendon,Essendon,Essendon,1,Round 5
Charlee,5,7,057,Richmond,Fremantle,Fremantle,Richmond,0,Round 5
Charlee,5,8,058,St Kilda,Greater Western Sydney,Greater Western Sydney,St Kilda,0,Round 5
Charlee,5,9,059,Port Adelaide,Hawthorn,Port Adelaide,Hawthorn,0,Round 5
Anne,5,1,051,Adelaide,Geelong,Geelong,Adelaide,0,Round 5
Anne,5,2,052,Collingwood,Sydney,Collingwood,Collingwood,1,Round 5
Anne,5,3,053,North Melbourne,Gold Coast,Gold Coast,Gold Coast,1,Round 5
Anne,5,4,054,Carlton,West Coast,Carlton,Carlton,1,Round 5
Anne,5,5,055,Western Bulldogs,Brisbane Lions,Brisbane Lions,Brisbane Lions,1,Round 5
Anne,5,6,056,Melbourne,Essendon,Essendon,Essendon,1,Round 5
Anne,5,7,057,Richmond,Fremantle,Fremantle,Fremantle,1,Round 5
Anne,5,8,058,St Kilda,Greater Western Sydney,Greater Western Sydney,Greater Western Sydney,1,Round 5
Anne,5,9,059,Port Adelaide,Hawthorn,Port Adelaide,Hawthorn,0,Round 5
Stephen,5,1,051,Adelaide,Geelong,Geelong,Adelaide,0,Round 5
Stephen,5,2,052,Collingwood,Sydney,Collingwood,Collingwood,1,Round 5
Stephen,5,3,053,North Melbourne,Gold Coast,Gold Coast,Gold Coast,1,Round 5
Stephen,5,4,054,Carlton,West Coast,Carlton,Carlton,1,Round 5
Stephen,5,5,055,Western Bulldogs,Brisbane Lions,Brisbane Lions,Brisbane Lions,1,Round 5
Stephen,5,6,056,Melbourne,Essendon,Essendon,Essendon,1,Round 5
Stephen,5,7,057,Richmond,Fremantle,Fremantle,Fremantle,1,Round 5
Stephen,5,8,058,St Kilda,Greater Western Sydney,Greater Western Sydney,Greater Western Sydney,1,Round 5
Stephen,5,9,059,Port Adelaide,Hawthorn,Port Adelaide,Hawthorn,0,Round 5
Pop,6,1,061,Brisbane Lions,Collingwood,Collingwood,Brisbane Lions,0,Round 6
Pop,6,2,062,North Melbourne,Carlton,Carlton,Carlton,1,Round 6
Pop,6,3,063,West Coast,Essendon,Essendon,Essendon,1,Round 6
Pop,6,4,064,Melbourne,Fremantle,Melbourne,Fremantle,0,Round 6
Pop,6,5,065,Adelaide,Greater Western Sydney,Adelaide,Greater Western Sydney,0,Round 6
Pop,6,6,066,Richmond,Gold Coast,Richmond,Gold Coast,0,Round 6
Pop,6,7,067,Sydney,Port Adelaide,Port Adelaide,Sydney,0,Round 6
Pop,6,8,068,Western Bulldogs,St Kilda,Western Bulldogs,St Kilda,0,Round 6
Pop,6,9,069,Geelong,Hawthorn,Geelong,Hawthorn,0,Round 6
Katie,6,1,061,Brisbane Lions,Collingwood,Collingwood,Brisbane Lions,0,Round 6
Katie,6,2,062,North Melbourne,Carlton,Carlton,Carlton,1,Round 6
Katie,6,3,063,West Coast,Essendon,Essendon,Essendon,1,Round 6
Katie,6,4,064,Melbourne,Fremantle,Melbourne,Fremantle,0,Round 6
Katie,6,5,065,Adelaide,Greater Western Sydney,Adelaide,Greater Western Sydney,0,Round 6
Katie,6,6,066,Richmond,Gold Coast,Richmond,Gold Coast,0,Round 6
Katie,6,7,067,Sydney,Port Adelaide,Port Adelaide,Sydney,0,Round 6
Katie,6,8,068,Western Bulldogs,St Kilda,Western Bulldogs,St Kilda,0,Round 6
Katie,6,9,069,Geelong,Hawthorn,Geelong,Hawthorn,0,Round 6
David,6,1,061,Brisbane Lions,Collingwood,Collingwood,Brisbane Lions,0,Round 6
David,6,2,062,North Melbourne,Carlton,Carlton,Carlton,1,Round 6
David,6,3,063,West Coast,Essendon,Essendon,Essendon,1,Round 6
David,6,4,064,Melbourne,Fremantle,Melbourne,Fremantle,0,Round 6
David,6,5,065,Adelaide,Greater Western Sydney,Adelaide,Greater Western Sydney,0,Round 6
David,6,6,066,Richmond,Gold Coast,Richmond,Gold Coast,0,Round 6
David,6,7,067,Sydney,Port Adelaide,Port Adelaide,Sydney,0,Round 6
David,6,8,068,Western Bulldogs,St Kilda,Western Bulldogs,Western Bulldogs,1,Round 6
David,6,9,069,Geelong,Hawthorn,Geelong,Hawthorn,0,Round 6
Chris,6,1,061,Brisbane Lions,Collingwood,Collingwood,Brisbane Lions,0,Round 6
Chris,6,2,062,North Melbourne,Carlton,Carlton,Carlton,1,Round 6
Chris,6,3,063,West Coast,Essendon,Essendon,Essendon,1,Round 6
Chris,6,4,064,Melbourne,Fremantle,Melbourne,Fremantle,0,Round 6
Chris,6,5,065,Adelaide,Greater Western Sydney,Adelaide,Greater Western Sydney,0,Round 6
Chris,6,6,066,Richmond,Gold Coast,Richmond,Gold Coast,0,Round 6
Chris,6,7,067,Sydney,Port Adelaide,Port Adelaide,Sydney,0,Round 6
Chris,6,8,068,Western Bulldogs,St Kilda,Western Bulldogs,St Kilda,0,Round 6
Chris,6,9,069,Geelong,Hawthorn,Geelong,Hawthorn,0,Round 6
Jamie,6,1,061,Brisbane Lions,Collingwood,Collingwood,Brisbane Lions,0,Round 6
Jamie,6,2,062,North Melbourne,Carlton,Carlton,Carlton,1,Round 6
Jamie,6,3,063,West Coast,Essendon,Essendon,Essendon,1,Round 6
Jamie,6,4,064,Melbourne,Fremantle,Melbourne,Fremantle,0,Round 6
Jamie,6,5,065,Adelaide,Greater Western Sydney,Adelaide,Greater Western Sydney,0,Round 6
Jamie,6,6,066,Richmond,Gold Coast,Richmond,Richmond,1,Round 6
Jamie,6,7,067,Sydney,Port Adelaide,Port Adelaide,Sydney,0,Round 6
Jamie,6,8,068,Western Bulldogs,St Kilda,Western Bulldogs,St Kilda,0,Round 6
Jamie,6,9,069,Geelong,Hawthorn,Geelong,Hawthorn,0,Round 6
Emma,6,1,061,Brisbane Lions,Collingwood,Collingwood,Brisbane Lions,0,Round 6
Emma,6,2,062,North Melbourne,Carlton,Carlton,North Melbourne,0,Round 6
Emma,6,3,063,West Coast,Essendon,Essendon,Essendon,1,Round 6
Emma,6,4,064,Melbourne,Fremantle,Melbourne,Melbourne,1,Round 6
Emma,6,5,065,Adelaide,Greater Western Sydney,Adelaide,Adelaide,1,Round 6
Emma,6,6,066,Richmond,Gold Coast,Richmond,Gold Coast,0,Round 6
Emma,6,7,067,Sydney,Port Adelaide,Port Adelaide,Port Adelaide,1,Round 6
Emma,6,8,068,Western Bulldogs,St Kilda,Western Bulldogs,Western Bulldogs,1,Round 6
Emma,6,9,069,Geelong,Hawthorn,Geelong,Hawthorn,0,Round 6
Phil,6,1,061,Brisbane Lions,Collingwood,Collingwood,Brisbane Lions,0,Round 6
Phil,6,2,062,North Melbourne,Carlton,Carlton,Carlton,1,Round 6
Phil,6,3,063,West Coast,Essendon,Essendon,Essendon,1,Round 6
Phil,6,4,064,Melbourne,Fremantle,Melbourne,Fremantle,0,Round 6
Phil,6,5,065,Adelaide,Greater Western Sydney,Adelaide,Adelaide,1,Round 6
Phil,6,6,066,Richmond,Gold Coast,Richmond,Gold Coast,0,Round 6
Phil,6,7,067,Sydney,Port Adelaide,Port Adelaide,Sydney,0,Round 6
Phil,6,8,068,Western Bulldogs,St Kilda,Western Bulldogs,St Kilda,0,Round 6
Phil,6,9,069,Geelong,Hawthorn,Geelong,Geelong,1,Round 6
Tracy,6,1,061,Brisbane Lions,Collingwood,Collingwood,Brisbane Lions,0,Round 6
Tracy,6,2,062,North Melbourne,Carlton,Carlton,Carlton,1,Round 6
Tracy,6,3,063,West Coast,Essendon,Essendon,Essendon,1,Round 6
Tracy,6,4,064,Melbourne,Fremantle,Melbourne,Fremantle,0,Round 6
Tracy,6,5,065,Adelaide,Greater Western Sydney,Adelaide,Greater Western Sydney,0,Round 6
Tracy,6,6,066,Richmond,Gold Coast,Richmond,Gold Coast,0,Round 6
Tracy,6,7,067,Sydney,Port Adelaide,Port Adelaide,Sydney,0,Round 6
Tracy,6,8,068,Western Bulldogs,St Kilda,Western Bulldogs,St Kilda,0,Round 6
Tracy,6,9,069,Geelong,Hawthorn,Geelong,Geelong,1,Round 6
Shannan,6,1,061,Brisbane Lions,Collingwood,Collingwood,Brisbane Lions,0,Round 6
Shannan,6,2,062,North Melbourne,Carlton,Carlton,North Melbourne,0,Round 6
Shannan,6,3,063,West Coast,Essendon,Essendon,Essendon,1,Round 6
Shannan,6,4,064,Melbourne,Fremantle,Melbourne,Fremantle,0,Round 6
Shannan,6,5,065,Adelaide,Greater Western Sydney,Adelaide,Adelaide,1,Round 6
Shannan,6,6,066,Richmond,Gold Coast,Richmond,Gold Coast,0,Round 6
Shannan,6,7,067,Sydney,Port Adelaide,Port Adelaide,Sydney,0,Round 6
Shannan,6,8,068,Western Bulldogs,St Kilda,Western Bulldogs,St Kilda,0,Round 6
Shannan,6,9,069,Geelong,Hawthorn,Geelong,Hawthorn,0,Round 6
Tom,6,1,061,Brisbane Lions,Collingwood,Collingwood,Brisbane Lions,0,Round 6
Tom,6,2,062,North Melbourne,Carlton,Carlton,Carlton,1,Round 6
Tom,6,3,063,West Coast,Essendon,Essendon,Essendon,1,Round 6
Tom,6,4,064,Melbourne,Fremantle,Melbourne,Fremantle,0,Round 6
Tom,6,5,065,Adelaide,Greater Western Sydney,Adelaide,Adelaide,1,Round 6
Tom,6,6,066,Richmond,Gold Coast,Richmond,Gold Coast,0,Round 6
Tom,6,7,067,Sydney,Port Adelaide,Port Adelaide,Sydney,0,Round 6
Tom,6,8,068,Western Bulldogs,St Kilda,Western Bulldogs,Western Bulldogs,1,Round 6
Tom,6,9,069,Geelong,Hawthorn,Geelong,Geelong,1,Round 6
Billy,6,1,061,Brisbane Lions,Collingwood,Collingwood,Brisbane Lions,0,Round 6
Billy,6,2,062,North Melbourne,Carlton,Carlton,North Melbourne,0,Round 6
Billy,6,3,063,West Coast,Essendon,Essendon,West Coast,0,Round 6
Billy,6,4,064,Melbourne,Fremantle,Melbourne,Fremantle,0,Round 6
Billy,6,5,065,Adelaide,Greater Western Sydney,Adelaide,Greater Western Sydney,0,Round 6
Billy,6,6,066,Richmond,Gold Coast,Richmond,Gold Coast,0,Round 6
Billy,6,7,067,Sydney,Port Adelaide,Port Adelaide,Port Adelaide,1,Round 6
Billy,6,8,068,Western Bulldogs,St Kilda,Western Bulldogs,Western Bulldogs,1,Round 6
Billy,6,9,069,Geelong,Hawthorn,Geelong,Hawthorn,0,Round 6
Jayne,6,1,061,Brisbane Lions,Collingwood,Collingwood,Brisbane Lions,0,Round 6
Jayne,6,2,062,North Melbourne,Carlton,Carlton,Carlton,1,Round 6
Jayne,6,3,063,West Coast,Essendon,Essendon,Essendon,1,Round 6
Jayne,6,4,064,Melbourne,Fremantle,Melbourne,Fremantle,0,Round 6
Jayne,6,5,065,Adelaide,Greater Western Sydney,Adelaide,Greater Western Sydney,0,Round 6
Jayne,6,6,066,Richmond,Gold Coast,Richmond,Gold Coast,0,Round 6
Jayne,6,7,067,Sydney,Port Adelaide,Port Adelaide,Sydney,0,Round 6
Jayne,6,8,068,Western Bulldogs,St Kilda,Western Bulldogs,Western Bulldogs,1,Round 6
Jayne,6,9,069,Geelong,Hawthorn,Geelong,Hawthorn,0,Round 6
Ant,6,1,061,Brisbane Lions,Collingwood,Collingwood,Brisbane Lions,0,Round 6
Ant,6,2,062,North Melbourne,Carlton,Carlton,Carlton,1,Round 6
Ant,6,3,063,West Coast,Essendon,Essendon,Essendon,1,Round 6
Ant,6,4,064,Melbourne,Fremantle,Melbourne,Fremantle,0,Round 6
Ant,6,5,065,Adelaide,Greater Western Sydney,Adelaide,Greater Western Sydney,0,Round 6
Ant,6,6,066,Richmond,Gold Coast,Richmond,Gold Coast,0,Round 6
Ant,6,7,067,Sydney,Port Adelaide,Port Adelaide,Sydney,0,Round 6
Ant,6,8,068,Western Bulldogs,St Kilda,Western Bulldogs,St Kilda,0,Round 6
Ant,6,9,069,Geelong,Hawthorn,Geelong,Hawthorn,0,Round 6
Alex,6,1,061,Brisbane Lions,Collingwood,Collingwood,Brisbane Lions,0,Round 6
Alex,6,2,062,North Melbourne,Carlton,Carlton,Carlton,1,Round 6
Alex,6,3,063,West Coast,Essendon,Essendon,Essendon,1,Round 6
Alex,6,4,064,Melbourne,Fremantle,Melbourne,Fremantle,0,Round 6
Alex,6,5,065,Adelaide,Greater Western Sydney,Adelaide,Greater Western Sydney,0,Round 6
Alex,6,6,066,Richmond,Gold Coast,Richmond,Gold Coast,0,Round 6
Alex,6,7,067,Sydney,Port Adelaide,Port Adelaide,Sydney,0,Round 6
Alex,6,8,068,Western Bulldogs,St Kilda,Western Bulldogs,Western Bulldogs,1,Round 6
Alex,6,9,069,Geelong,Hawthorn,Geelong,Geelong,1,Round 6
Ruby,6,1,061,Brisbane Lions,Collingwood,Collingwood,Brisbane Lions,0,Round 6
Ruby,6,2,062,North Melbourne,Carlton,Carlton,Carlton,1,Round 6
Ruby,6,3,063,West Coast,Essendon,Essendon,Essendon,1,Round 6
Ruby,6,4,064,Melbourne,Fremantle,Melbourne,Fremantle,0,Round 6
Ruby,6,5,065,Adelaide,Greater Western Sydney,Adelaide,Adelaide,1,Round 6
Ruby,6,6,066,Richmond,Gold Coast,Richmond,Gold Coast,0,Round 6
Ruby,6,7,067,Sydney,Port Adelaide,Port Adelaide,Sydney,0,Round 6
Ruby,6,8,068,Western Bulldogs,St Kilda,Western Bulldogs,St Kilda,0,Round 6
Ruby,6,9,069,Geelong,Hawthorn,Geelong,Geelong,1,Round 6
Ryan,6,1,061,Brisbane Lions,Collingwood,Collingwood,Collingwood,1,Round 6
Ryan,6,2,062,North Melbourne,Carlton,Carlton,North Melbourne,0,Round 6
Ryan,6,3,063,West Coast,Essendon,Essendon,Essendon,1,Round 6
Ryan,6,4,064,Melbourne,Fremantle,Melbourne,Melbourne,1,Round 6
Ryan,6,5,065,Adelaide,Greater Western Sydney,Adelaide,Greater Western Sydney,0,Round 6
Ryan,6,6,066,Richmond,Gold Coast,Richmond,Richmond,1,Round 6
Ryan,6,7,067,Sydney,Port Adelaide,Port Adelaide,Sydney,0,Round 6
Ryan,6,8,068,Western Bulldogs,St Kilda,Western Bulldogs,St Kilda,0,Round 6
Ryan,6,9,069,Geelong,Hawthorn,Geelong,Geelong,1,Round 6
Mark,6,1,061,Brisbane Lions,Collingwood,Collingwood,Brisbane Lions,0,Round 6
Mark,6,2,062,North Melbourne,Carlton,Carlton,North Melbourne,0,Round 6
Mark,6,3,063,West Coast,Essendon,Essendon,West Coast,0,Round 6
Mark,6,4,064,Melbourne,Fremantle,Melbourne,Fremantle,0,Round 6
Mark,6,5,065,Adelaide,Greater Western Sydney,Adelaide,Greater Western Sydney,0,Round 6
Mark,6,6,066,Richmond,Gold Coast,Richmond,Gold Coast,0,Round 6
Mark,6,7,067,Sydney,Port Adelaide,Port Adelaide,Sydney,0,Round 6
Mark,6,8,068,Western Bulldogs,St Kilda,Western Bulldogs,St Kilda,0,Round 6
Mark,6,9,069,Geelong,Hawthorn,Geelong,Geelong,1,Round 6
Henry,6,1,061,Brisbane Lions,Collingwood,Collingwood,Brisbane Lions,0,Round 6
Henry,6,2,062,North Melbourne,Carlton,Carlton,Carlton,1,Round 6
Henry,6,3,063,West Coast,Essendon,Essendon,Essendon,1,Round 6
Henry,6,4,064,Melbourne,Fremantle,Melbourne,Fremantle,0,Round 6
Henry,6,5,065,Adelaide,Greater Western Sydney,Adelaide,Greater Western Sydney,0,Round 6
Henry,6,6,066,Richmond,Gold Coast,Richmond,Gold Coast,0,Round 6
Henry,6,7,067,Sydney,Port Adelaide,Port Adelaide,Sydney,0,Round 6
Henry,6,8,068,Western Bulldogs,St Kilda,Western Bulldogs,St Kilda,0,Round 6
Henry,6,9,069,Geelong,Hawthorn,Geelong,Geelong,1,Round 6
Paulie,6,1,061,Brisbane Lions,Collingwood,Collingwood,Brisbane Lions,0,Round 6
Paulie,6,2,062,North Melbourne,Carlton,Carlton,Carlton,1,Round 6
Paulie,6,3,063,West Coast,Essendon,Essendon,Essendon,1,Round 6
Paulie,6,4,064,Melbourne,Fremantle,Melbourne,Fremantle,0,Round 6
Paulie,6,5,065,Adelaide,Greater Western Sydney,Adelaide,Adelaide,1,Round 6
Paulie,6,6,066,Richmond,Gold Coast,Richmond,Gold Coast,0,Round 6
Paulie,6,7,067,Sydney,Port Adelaide,Port Adelaide,Sydney,0,Round 6
Paulie,6,8,068,Western Bulldogs,St Kilda,Western Bulldogs,Western Bulldogs,1,Round 6
Paulie,6,9,069,Geelong,Hawthorn,Geelong,Geelong,1,Round 6
Jenni,6,1,061,Brisbane Lions,Collingwood,Collingwood,Collingwood,1,Round 6
Jenni,6,2,062,North Melbourne,Carlton,Carlton,Carlton,1,Round 6
Jenni,6,3,063,West Coast,Essendon,Essendon,Essendon,1,Round 6
Jenni,6,4,064,Melbourne,Fremantle,Melbourne,Melbourne,1,Round 6
Jenni,6,5,065,Adelaide,Greater Western Sydney,Adelaide,Adelaide,1,Round 6
Jenni,6,6,066,Richmond,Gold Coast,Richmond,Gold Coast,0,Round 6
Jenni,6,7,067,Sydney,Port Adelaide,Port Adelaide,Sydney,0,Round 6
Jenni,6,8,068,Western Bulldogs,St Kilda,Western Bulldogs,Western Bulldogs,1,Round 6
Jenni,6,9,069,Geelong,Hawthorn,Geelong,Geelong,1,Round 6
Charlee,6,1,061,Brisbane Lions,Collingwood,Collingwood,Collingwood,1,Round 6
Charlee,6,2,062,North Melbourne,Carlton,Carlton,North Melbourne,0,Round 6
Charlee,6,3,063,West Coast,Essendon,Essendon,Essendon,1,Round 6
Charlee,6,4,064,Melbourne,Fremantle,Melbourne,Melbourne,1,Round 6
Charlee,6,5,065,Adelaide,Greater Western Sydney,Adelaide,Adelaide,1,Round 6
Charlee,6,6,066,Richmond,Gold Coast,Richmond,Gold Coast,0,Round 6
Charlee,6,7,067,Sydney,Port Adelaide,Port Adelaide,Sydney,0,Round 6
Charlee,6,8,068,Western Bulldogs,St Kilda,Western Bulldogs,Western Bulldogs,1,Round 6
Charlee,6,9,069,Geelong,Hawthorn,Geelong,Geelong,1,Round 6
Anne,6,1,061,Brisbane Lions,Collingwood,Collingwood,Brisbane Lions,0,Round 6
Anne,6,2,062,North Melbourne,Carlton,Carlton,Carlton,1,Round 6
Anne,6,3,063,West Coast,Essendon,Essendon,Essendon,1,Round 6
Anne,6,4,064,Melbourne,Fremantle,Melbourne,Fremantle,0,Round 6
Anne,6,5,065,Adelaide,Greater Western Sydney,Adelaide,Greater Western Sydney,0,Round 6
Anne,6,6,066,Richmond,Gold Coast,Richmond,Gold Coast,0,Round 6
Anne,6,7,067,Sydney,Port Adelaide,Port Adelaide,Sydney,0,Round 6
Anne,6,8,068,Western Bulldogs,St Kilda,Western Bulldogs,St Kilda,0,Round 6
Anne,6,9,069,Geelong,Hawthorn,Geelong,Geelong,1,Round 6
Stephen,6,1,061,Brisbane Lions,Collingwood,Collingwood,Brisbane Lions,0,Round 6
Stephen,6,2,062,North Melbourne,Carlton,Carlton,Carlton,1,Round 6
Stephen,6,3,063,West Coast,Essendon,Essendon,Essendon,1,Round 6
Stephen,6,4,064,Melbourne,Fremantle,Melbourne,Melbourne,1,Round 6
Stephen,6,5,065,Adelaide,Greater Western Sydney,Adelaide,Greater Western Sydney,0,Round 6
Stephen,6,6,066,Richmond,Gold Coast,Richmond,Gold Coast,0,Round 6
Stephen,6,7,067,Sydney,Port Adelaide,Port Adelaide,Sydney,0,Round 6
Stephen,6,8,068,Western Bulldogs,St Kilda,Western Bulldogs,Western Bulldogs,1,Round 6
Stephen,6,9,069,Geelong,Hawthorn,Geelong,Hawthorn,0,Round 6
Pop,7,1,071,Melbourne,Richmond,Melbourne,Richmond,0,Round 7
Pop,7,2,072,Collingwood,Essendon,Collingwood,Collingwood,1,Round 7
Pop,7,3,073,Fremantle,Adelaide,Fremantle,Adelaide,0,Round 7
Pop,7,4,074,St Kilda,Brisbane Lions,Brisbane Lions,Brisbane Lions,1,Round 7
Pop,7,5,075,Port Adelaide,North Melbourne,Port Adelaide,Port Adelaide,1,Round 7
Pop,7,6,076,Greater Western Sydney,Western Bulldogs,Western Bulldogs,Greater Western Sydney,0,Round 7
Pop,7,7,077,Gold Coast,Sydney,Gold Coast,Gold Coast,1,Round 7
Pop,7,8,078,Carlton,Geelong,Carlton,Geelong,0,Round 7
Pop,7,9,079,Hawthorn,West Coast,Hawthorn,Hawthorn,1,Round 7
Katie,7,1,071,Melbourne,Richmond,Melbourne,Richmond,0,Round 7
Katie,7,2,072,Collingwood,Essendon,Collingwood,Essendon,0,Round 7
Katie,7,3,073,Fremantle,Adelaide,Fremantle,Fremantle,1,Round 7
Katie,7,4,074,St Kilda,Brisbane Lions,Brisbane Lions,Brisbane Lions,1,Round 7
Katie,7,5,075,Port Adelaide,North Melbourne,Port Adelaide,North Melbourne,0,Round 7
Katie,7,6,076,Greater Western Sydney,Western Bulldogs,Western Bulldogs,Greater Western Sydney,0,Round 7
Katie,7,7,077,Gold Coast,Sydney,Gold Coast,Sydney,0,Round 7
Katie,7,8,078,Carlton,Geelong,Carlton,Geelong,0,Round 7
Katie,7,9,079,Hawthorn,West Coast,Hawthorn,Hawthorn,1,Round 7
David,7,1,071,Melbourne,Richmond,Melbourne,Melbourne,1,Round 7
David,7,2,072,Collingwood,Essendon,Collingwood,Collingwood,1,Round 7
David,7,3,073,Fremantle,Adelaide,Fremantle,Fremantle,1,Round 7
David,7,4,074,St Kilda,Brisbane Lions,Brisbane Lions,Brisbane Lions,1,Round 7
David,7,5,075,Port Adelaide,North Melbourne,Port Adelaide,Port Adelaide,1,Round 7
David,7,6,076,Greater Western Sydney,Western Bulldogs,Western Bulldogs,Greater Western Sydney,0,Round 7
David,7,7,077,Gold Coast,Sydney,Gold Coast,Gold Coast,1,Round 7
David,7,8,078,Carlton,Geelong,Carlton,Geelong,0,Round 7
David,7,9,079,Hawthorn,West Coast,Hawthorn,Hawthorn,1,Round 7
Chris,7,1,071,Melbourne,Richmond,Melbourne,Richmond,0,Round 7
Chris,7,2,072,Collingwood,Essendon,Collingwood,Essendon,0,Round 7
Chris,7,3,073,Fremantle,Adelaide,Fremantle,Fremantle,1,Round 7
Chris,7,4,074,St Kilda,Brisbane Lions,Brisbane Lions,Brisbane Lions,1,Round 7
Chris,7,5,075,Port Adelaide,North Melbourne,Port Adelaide,Port Adelaide,1,Round 7
Chris,7,6,076,Greater Western Sydney,Western Bulldogs,Western Bulldogs,Greater Western Sydney,0,Round 7
Chris,7,7,077,Gold Coast,Sydney,Gold Coast,Gold Coast,1,Round 7
Chris,7,8,078,Carlton,Geelong,Carlton,Carlton,1,Round 7
Chris,7,9,079,Hawthorn,West Coast,Hawthorn,Hawthorn,1,Round 7
Jamie,7,1,071,Melbourne,Richmond,Melbourne,Richmond,0,Round 7
Jamie,7,2,072,Collingwood,Essendon,Collingwood,Collingwood,1,Round 7
Jamie,7,3,073,Fremantle,Adelaide,Fremantle,Fremantle,1,Round 7
Jamie,7,4,074,St Kilda,Brisbane Lions,Brisbane Lions,St Kilda,0,Round 7
Jamie,7,5,075,Port Adelaide,North Melbourne,Port Adelaide,Port Adelaide,1,Round 7
Jamie,7,6,076,Greater Western Sydney,Western Bulldogs,Western Bulldogs,Greater Western Sydney,0,Round 7
Jamie,7,7,077,Gold Coast,Sydney,Gold Coast,Sydney,0,Round 7
